transaction_id,customer_id,product_id,name,date,sales_agent,category,price,quantity,total_amount
TXN002232,CUST001107,PROD0181,Elizabeth Gonzalez,2024-07-29,Beatriz Cruz,Home,585.0,5,2925.0
TXN002233,CUST002747,PROD0192,Madison Lopez,2025-08-15,Charlie Reyes,Home,337.5,2,675.0
TXN002234,CUST002722,PROD0162,Arnel Santos,2024-07-15,Beatriz Cruz,Home,472.5,5,2362.5
TXN002235,CUST002301,PROD0118,Jessica Dizon,2024-12-28,Hannah Dizon,Food,378.0,4,1512.0
TXN002236,CUST004678,PROD0109,William Moore,2024-10-11,Gabriel Ramos,Food,108.0,2,216.0
TXN002237,CUST004139,PROD0150,George Thomas,2025-06-16,Fiona Lopez,Beauty,877.5,3,2632.5
TXN002238,CUST004610,PROD0160,Juan Reyes,2025-10-11,Hannah Dizon,Beauty,202.5,5,1012.5
TXN002239,CUST000704,PROD0182,Michael Reyes,2025-09-26,Charlie Reyes,Home,877.5,2,1755.0
TXN002240,CUST000167,PROD0012,John Wilson,2025-12-08,Beatriz Cruz,Electronics,4725.0,1,4725.0
TXN002241,CUST000248,PROD0025,Michael Soriano,2025-02-09,Charlie Reyes,Electronics,1080.0,5,5400.0
TXN002242,CUST003341,PROD0171,Samantha Manalo,2025-07-24,Alex Santos,Home,1320.0,4,5280.0
TXN002243,CUST001493,PROD0082,Reynaldo Ramos,2024-08-19,Fiona Lopez,Food,607.5,4,2430.0
TXN002244,CUST002649,PROD0151,John Mercado,2025-05-07,Beatriz Cruz,Beauty,715.0,3,2145.0
TXN002245,CUST004774,PROD0197,Antonio Ramos,2024-07-06,Gabriel Ramos,Home,315.0,4,1260.0
TXN002246,CUST000805,PROD0162,Danilo Santos,2026-05-08,Alex Santos,Home,472.5,5,2362.5
TXN002247,CUST000065,PROD0001,Paul Miller,2026-05-24,Ethan Torres,Electronics,40500.0,3,121500.0
TXN002248,CUST004218,PROD0178,David Davis,2025-10-01,Charlie Reyes,Home,1957.5,3,5872.5
TXN002249,CUST001284,PROD0169,Joshua Ramos,2024-11-18,Hannah Dizon,Home,1080.0,3,3240.0
TXN002250,CUST004827,PROD0101,Angelo Garcia,2025-07-31,Fiona Lopez,Food,198.0,2,396.0
TXN002251,CUST002437,PROD0133,Christopher Clark,2024-12-13,Alex Santos,Beauty,531.0,3,1593.0
TXN002252,CUST000942,PROD0117,Rowena Lopez,2024-09-28,Hannah Dizon,Food,252.0,2,504.0
TXN002253,CUST002719,PROD0017,Taylor Jones,2024-11-24,Diana Mendoza,Electronics,4860.0,3,14580.0
TXN002254,CUST001685,PROD0195,William Rodriguez,2025-01-19,Fiona Lopez,Home,198.0,2,396.0
TXN002255,CUST003540,PROD0119,Angelo De Leon,2025-06-10,Hannah Dizon,Food,308.0,4,1232.0
TXN002256,CUST004078,PROD0114,Nicole Mendoza,2024-12-27,Ethan Torres,Food,648.0,2,1296.0
TXN002257,CUST003179,PROD0197,Andrew Harris,2025-05-01,Hannah Dizon,Home,315.0,3,945.0
TXN002258,CUST000394,PROD0053,Paul Espiritu,2026-04-05,Beatriz Cruz,Clothing,719.1,1,719.1
TXN002259,CUST002454,PROD0182,Brian Miller,2026-03-17,Hannah Dizon,Home,877.5,5,4387.5
TXN002260,CUST000755,PROD0066,Jessica De Leon,2024-05-25,Hannah Dizon,Clothing,1890.0,4,7560.0
TXN002261,CUST000615,PROD0162,Manuel Dizon,2026-04-26,Charlie Reyes,Home,472.5,5,2362.5
TXN002262,CUST000245,PROD0106,Charles Rodriguez,2024-08-19,Alex Santos,Food,540.0,4,2160.0
TXN002263,CUST002165,PROD0101,Manuel Ramos,2025-06-30,Gabriel Ramos,Food,198.0,5,990.0
TXN002264,CUST004076,PROD0172,Arnel Santiago,2025-02-27,Hannah Dizon,Home,1620.0,2,3240.0
TXN002265,CUST000739,PROD0118,Hannah Anderson,2024-09-23,Charlie Reyes,Food,378.0,3,1134.0
TXN002266,CUST001887,PROD0095,Joshua Brown,2025-06-27,Gabriel Ramos,Food,605.0,5,3025.0
TXN002267,CUST002007,PROD0189,Hannah Thomas,2024-07-14,Diana Mendoza,Home,225.0,2,450.0
TXN002268,CUST002853,PROD0194,Joshua Cruz,2024-12-11,Gabriel Ramos,Home,243.0,5,1215.0
TXN002269,CUST003046,PROD0184,Roldan De Leon,2024-10-18,Fiona Lopez,Home,877.5,3,2632.5
TXN002270,CUST004359,PROD0115,Aileen De Leon,2025-06-16,Hannah Dizon,Food,528.0,2,1056.0
TXN002271,CUST002623,PROD0187,Ashley Rodriguez,2024-06-03,Hannah Dizon,Home,1210.0,5,6050.0
TXN002272,CUST000767,PROD0192,Samantha Lopez,2024-07-19,Hannah Dizon,Home,337.5,2,675.0
TXN002273,CUST004282,PROD0177,William Smith,2025-01-08,Ethan Torres,Home,1305.0,4,5220.0
TXN002274,CUST003163,PROD0069,Liza Dela Cruz,2025-07-23,Beatriz Cruz,Clothing,269.1,2,538.2
TXN002275,CUST003104,PROD0023,Francis Torres,2025-02-14,Diana Mendoza,Electronics,2025.0,4,8100.0
TXN002276,CUST001938,PROD0028,Samantha Smith,2025-12-31,Gabriel Ramos,Electronics,1620.0,2,3240.0
TXN002277,CUST003616,PROD0086,Ashley Clark,2025-07-01,Ethan Torres,Food,472.5,3,1417.5
TXN002278,CUST001827,PROD0149,Mark Moore,2024-07-02,Fiona Lopez,Beauty,585.0,1,585.0
TXN002279,CUST004958,PROD0087,Nicole Soriano,2025-06-30,Gabriel Ramos,Food,385.0,2,770.0
TXN002280,CUST000136,PROD0016,Althea Espiritu,2026-03-22,Gabriel Ramos,Electronics,19575.0,2,39150.0
TXN002281,CUST003196,PROD0038,Arnel Santos,2026-05-22,Beatriz Cruz,Electronics,1147.5,1,1147.5
TXN002282,CUST002939,PROD0174,Gilbert Villanueva,2024-08-11,Gabriel Ramos,Home,1282.5,3,3847.5
TXN002283,CUST000463,PROD0115,Patricia Valenzuela,2025-10-28,Hannah Dizon,Food,528.0,1,528.0
TXN002284,CUST002462,PROD0129,William Smith,2024-09-11,Beatriz Cruz,Beauty,359.1,2,718.2
TXN002285,CUST002982,PROD0196,Sarah Thomas,2024-12-10,Hannah Dizon,Home,243.0,2,486.0
TXN002286,CUST004951,PROD0107,Gilbert Lopez,2025-06-01,Charlie Reyes,Food,440.0,4,1760.0
TXN002287,CUST001337,PROD0196,Joshua Garcia,2026-01-23,Fiona Lopez,Home,243.0,5,1215.0
TXN002288,CUST004458,PROD0101,Samantha Mendoza,2025-08-18,Hannah Dizon,Food,198.0,4,792.0
TXN002289,CUST000502,PROD0086,Taylor Thomas,2025-05-28,Ethan Torres,Food,472.5,5,2362.5
TXN002290,CUST004856,PROD0150,Grace De Leon,2024-06-30,Hannah Dizon,Beauty,877.5,1,877.5
TXN002291,CUST001493,PROD0178,Reynaldo Ramos,2026-01-15,Gabriel Ramos,Home,1957.5,5,9787.5
TXN002292,CUST004927,PROD0025,Princess Tomas,2025-04-22,Ethan Torres,Electronics,1080.0,5,5400.0
TXN002293,CUST001500,PROD0123,John Bautista,2024-06-02,Alex Santos,Beauty,935.0,2,1870.0
TXN002294,CUST004702,PROD0064,Antonio Mendoza,2025-01-01,Beatriz Cruz,Clothing,2158.65,2,4317.3
TXN002295,CUST001055,PROD0101,Lauren Jones,2025-10-27,Diana Mendoza,Food,198.0,4,792.0
TXN002296,CUST002145,PROD0108,Joshua White,2024-06-13,Charlie Reyes,Food,540.0,1,540.0
TXN002297,CUST002046,PROD0112,Jayson Mercado,2025-12-03,Ethan Torres,Food,162.0,1,162.0
TXN002298,CUST002947,PROD0128,Jose Rodriguez,2025-09-29,Beatriz Cruz,Beauty,607.5,2,1215.0
TXN002299,CUST004977,PROD0018,Roldan De Leon,2025-11-13,Ethan Torres,Electronics,7290.0,2,14580.0
TXN002300,CUST003068,PROD0017,Michelle Tomas,2026-01-18,Fiona Lopez,Electronics,4860.0,4,19440.0
TXN002301,CUST000697,PROD0122,Robert Martin,2025-08-13,Fiona Lopez,Beauty,1147.5,3,3442.5
TXN002302,CUST004571,PROD0154,Mark Gonzales,2024-10-31,Charlie Reyes,Beauty,1201.5,2,2403.0
TXN002303,CUST003020,PROD0093,Daniel Jones,2024-10-03,Fiona Lopez,Food,495.0,5,2475.0
TXN002304,CUST004017,PROD0172,Jasmine Valenzuela,2024-06-19,Gabriel Ramos,Home,1620.0,2,3240.0
TXN002305,CUST000048,PROD0171,Michelle Ocampo,2024-10-25,Charlie Reyes,Home,1320.0,5,6600.0
TXN002306,CUST001453,PROD0156,Nicole Garcia,2025-01-07,Diana Mendoza,Beauty,1201.5,3,3604.5
TXN002307,CUST001178,PROD0140,Jayson Reyes,2025-08-16,Hannah Dizon,Beauty,648.0,1,648.0
TXN002308,CUST003069,PROD0186,Grace Ocampo,2024-12-08,Fiona Lopez,Home,1485.0,5,7425.0
TXN002309,CUST003359,PROD0077,Mary Ocampo,2025-10-02,Charlie Reyes,Clothing,351.0,4,1404.0
TXN002310,CUST004312,PROD0171,Princess Ramos,2025-04-06,Hannah Dizon,Home,1320.0,3,3960.0
TXN002311,CUST003379,PROD0071,George Lopez,2026-04-16,Fiona Lopez,Clothing,328.9,3,986.7
TXN002312,CUST000278,PROD0117,Althea Dizon,2026-04-24,Charlie Reyes,Food,252.0,5,1260.0
TXN002313,CUST002011,PROD0027,Aldrin Rodriguez,2024-06-03,Beatriz Cruz,Electronics,1620.0,5,8100.0
TXN002314,CUST002896,PROD0186,Mary Soriano,2026-04-24,Alex Santos,Home,1485.0,5,7425.0
TXN002315,CUST004476,PROD0013,Paul Mendoza,2025-11-27,Hannah Dizon,Electronics,13050.0,3,39150.0
TXN002316,CUST003303,PROD0190,Arnel Lopez,2025-04-06,Fiona Lopez,Home,337.5,1,337.5
TXN002317,CUST002773,PROD0139,James Anderson,2024-09-14,Alex Santos,Beauty,528.0,3,1584.0
TXN002318,CUST004340,PROD0003,Timothy Clark,2024-09-12,Alex Santos,Electronics,60750.0,5,303750.0
TXN002319,CUST004556,PROD0175,Christine Dela Cruz,2025-07-28,Hannah Dizon,Home,1045.0,5,5225.0
TXN002320,CUST004030,PROD0067,Robert Thompson,2025-02-07,Hannah Dizon,Clothing,1540.0,4,6160.0
TXN002321,CUST000651,PROD0151,Charles Gonzalez,2024-12-27,Hannah Dizon,Beauty,715.0,5,3575.0
TXN002322,CUST004490,PROD0110,John Bautista,2025-06-13,Diana Mendoza,Food,162.0,4,648.0
TXN002323,CUST002423,PROD0100,Arnel Torres,2025-04-27,Diana Mendoza,Food,810.0,2,1620.0
TXN002324,CUST001917,PROD0077,Lauren White,2025-08-21,Hannah Dizon,Clothing,351.0,3,1053.0
TXN002325,CUST004703,PROD0105,George Gonzalez,2025-01-13,Diana Mendoza,Food,360.0,4,1440.0
TXN002326,CUST004729,PROD0038,Hannah Wilson,2024-10-30,Gabriel Ramos,Electronics,1147.5,2,2295.0
TXN002327,CUST004113,PROD0030,Manuel Espiritu,2026-02-13,Beatriz Cruz,Electronics,43200.0,3,129600.0
TXN002328,CUST000005,PROD0047,James Clark,2025-01-02,Hannah Dizon,Clothing,548.9,3,1646.7
TXN002329,CUST001694,PROD0141,Christian Mendoza,2026-03-09,Hannah Dizon,Beauty,495.0,2,990.0
TXN002330,CUST002362,PROD0081,Michael Ocampo,2024-07-14,Fiona Lopez,Food,405.0,2,810.0
TXN002331,CUST000945,PROD0154,Joshua Garcia,2025-03-16,Alex Santos,Beauty,1201.5,3,3604.5
TXN002332,CUST000032,PROD0065,Christine Tomas,2025-09-20,Charlie Reyes,Clothing,1260.0,4,5040.0
TXN002333,CUST000217,PROD0160,Danilo Garcia,2025-09-25,Gabriel Ramos,Beauty,202.5,2,405.0
TXN002334,CUST004876,PROD0020,Samantha Castro,2025-02-24,Fiona Lopez,Electronics,7290.0,5,36450.0
TXN002335,CUST003988,PROD0116,Joshua Rodriguez,2025-01-20,Gabriel Ramos,Food,648.0,4,2592.0
TXN002336,CUST000132,PROD0147,Juan Pascual,2025-11-20,Fiona Lopez,Beauty,792.0,5,3960.0
TXN002337,CUST000941,PROD0156,Patricia Mercado,2025-12-15,Beatriz Cruz,Beauty,1201.5,4,4806.0
TXN002338,CUST002442,PROD0125,Liza Pascual,2025-01-16,Gabriel Ramos,Beauty,405.0,4,1620.0
TXN002339,CUST002989,PROD0053,Madison Lewis,2026-02-11,Hannah Dizon,Clothing,719.1,5,3595.5
TXN002340,CUST004319,PROD0090,George Gonzalez,2025-11-11,Hannah Dizon,Food,243.0,3,729.0
TXN002341,CUST004145,PROD0192,Jessica Bautista,2026-01-23,Fiona Lopez,Home,337.5,3,1012.5
TXN002342,CUST003709,PROD0030,Richard Williams,2025-01-29,Beatriz Cruz,Electronics,43200.0,5,216000.0
TXN002343,CUST004385,PROD0065,Grace Manalo,2025-02-16,Ethan Torres,Clothing,1260.0,5,6300.0
TXN002344,CUST003198,PROD0017,John Santiago,2025-08-12,Diana Mendoza,Electronics,4860.0,5,24300.0
TXN002345,CUST002623,PROD0047,Ashley Rodriguez,2025-05-06,Hannah Dizon,Clothing,548.9,3,1646.7
TXN002346,CUST003912,PROD0123,Manuel Mendoza,2025-09-30,Ethan Torres,Beauty,935.0,2,1870.0
TXN002347,CUST003593,PROD0164,Gilbert Gonzales,2024-11-01,Beatriz Cruz,Home,472.5,2,945.0
TXN002348,CUST001821,PROD0130,Timothy Anderson,2025-02-28,Hannah Dizon,Beauty,538.65,4,2154.6
TXN002349,CUST003025,PROD0099,Joshua Johnson,2024-08-06,Beatriz Cruz,Food,660.0,5,3300.0
TXN002350,CUST004611,PROD0133,Liza Ramos,2025-09-16,Fiona Lopez,Beauty,531.0,3,1593.0
TXN002351,CUST004037,PROD0152,Joshua Castro,2026-04-08,Diana Mendoza,Beauty,877.5,2,1755.0
TXN002352,CUST001536,PROD0153,Mark Rodriguez,2024-07-04,Alex Santos,Beauty,801.0,1,801.0
TXN002353,CUST002652,PROD0151,Steven Johnson,2024-06-05,Fiona Lopez,Beauty,715.0,3,2145.0
TXN002354,CUST002873,PROD0190,Mark Johnson,2024-09-17,Hannah Dizon,Home,337.5,2,675.0
TXN002355,CUST003112,PROD0083,Princess Cruz,2025-12-08,Fiona Lopez,Food,495.0,3,1485.0
TXN002356,CUST000266,PROD0083,Patricia Ramos,2025-12-25,Beatriz Cruz,Food,495.0,5,2475.0
TXN002357,CUST001836,PROD0071,Jose Villanueva,2025-03-30,Charlie Reyes,Clothing,328.9,3,986.7
TXN002358,CUST003349,PROD0033,Christopher Brown,2026-03-28,Hannah Dizon,Electronics,1620.0,1,1620.0
TXN002359,CUST001104,PROD0049,Christian Ramos,2026-02-07,Diana Mendoza,Clothing,1169.1,2,2338.2
TXN002360,CUST000454,PROD0199,John Lopez,2025-07-14,Fiona Lopez,Home,385.0,2,770.0
TXN002361,CUST001657,PROD0096,Jasmine Garcia,2024-12-09,Fiona Lopez,Food,742.5,5,3712.5
TXN002362,CUST003870,PROD0081,Princess Mercado,2026-01-13,Alex Santos,Food,405.0,5,2025.0
TXN002363,CUST003244,PROD0041,Jasmine Torres,2025-10-21,Charlie Reyes,Clothing,2249.1,1,2249.1
TXN002364,CUST004870,PROD0104,Danilo Gonzales,2024-05-24,Hannah Dizon,Food,297.0,5,1485.0
TXN002365,CUST004005,PROD0196,Joseph Clark,2026-02-27,Fiona Lopez,Home,243.0,4,972.0
TXN002366,CUST004131,PROD0167,Richard Johnson,2025-12-10,Charlie Reyes,Home,6380.0,4,25520.0
TXN002367,CUST001560,PROD0120,Madison Garcia,2025-08-02,Diana Mendoza,Food,378.0,1,378.0
TXN002368,CUST004817,PROD0121,Rowena Espiritu,2025-09-02,Diana Mendoza,Beauty,765.0,5,3825.0
TXN002369,CUST004223,PROD0186,Juan Lopez,2025-02-01,Gabriel Ramos,Home,1485.0,4,5940.0
TXN002370,CUST003375,PROD0007,Brian Moore,2025-12-27,Hannah Dizon,Electronics,4048.65,5,20243.25
TXN002371,CUST004085,PROD0129,Timothy Garcia,2025-04-22,Fiona Lopez,Beauty,359.1,1,359.1
TXN002372,CUST000453,PROD0176,Jessica Valenzuela,2026-03-13,Ethan Torres,Home,1282.5,3,3847.5
TXN002373,CUST002981,PROD0170,Arnel Bautista,2024-07-10,Hannah Dizon,Home,1620.0,2,3240.0
TXN002374,CUST004921,PROD0103,Danilo Ocampo,2024-10-31,Alex Santos,Food,242.0,1,242.0
TXN002375,CUST000142,PROD0114,Princess Valenzuela,2026-02-09,Diana Mendoza,Food,648.0,2,1296.0
TXN002376,CUST001209,PROD0104,Francis Santiago,2025-05-23,Charlie Reyes,Food,297.0,4,1188.0
TXN002377,CUST004234,PROD0041,David Jones,2025-05-12,Ethan Torres,Clothing,2249.1,4,8996.4
TXN002378,CUST001947,PROD0005,Michael Mendoza,2025-04-29,Ethan Torres,Electronics,2699.1,1,2699.1
TXN002379,CUST002878,PROD0109,Paul Ocampo,2025-10-17,Beatriz Cruz,Food,108.0,1,108.0
TXN002380,CUST003759,PROD0114,Jessica Brown,2025-04-16,Diana Mendoza,Food,648.0,5,3240.0
TXN002381,CUST004515,PROD0198,Hannah Lee,2025-08-19,Charlie Reyes,Home,472.5,3,1417.5
TXN002382,CUST002587,PROD0142,Kevin Miller,2024-08-24,Hannah Dizon,Beauty,742.5,1,742.5
TXN002383,CUST004146,PROD0172,Samantha Garcia,2025-10-18,Ethan Torres,Home,1620.0,1,1620.0
TXN002384,CUST004054,PROD0085,Nicole Rodriguez,2026-05-22,Fiona Lopez,Food,315.0,2,630.0
TXN002385,CUST004511,PROD0001,Ashley Wilson,2025-06-01,Diana Mendoza,Electronics,40500.0,4,162000.0
TXN002386,CUST002775,PROD0159,Patricia Espiritu,2026-02-24,Hannah Dizon,Beauty,165.0,2,330.0
TXN002387,CUST003584,PROD0134,Althea Valenzuela,2025-01-01,Fiona Lopez,Beauty,796.5,1,796.5
TXN002388,CUST003715,PROD0190,Nicole Espiritu,2026-05-08,Alex Santos,Home,337.5,3,1012.5
TXN002389,CUST000673,PROD0049,Reynaldo Dela Cruz,2024-07-09,Gabriel Ramos,Clothing,1169.1,5,5845.5
TXN002390,CUST003404,PROD0115,Francis Valenzuela,2024-11-26,Beatriz Cruz,Food,528.0,2,1056.0
TXN002391,CUST004381,PROD0028,Arnel Villanueva,2025-04-14,Gabriel Ramos,Electronics,1620.0,5,8100.0
TXN002392,CUST001986,PROD0142,Patricia De Leon,2025-08-27,Alex Santos,Beauty,742.5,2,1485.0
TXN002393,CUST003961,PROD0134,Michael Mercado,2025-04-30,Diana Mendoza,Beauty,796.5,4,3186.0
TXN002394,CUST004663,PROD0143,Jose Garcia,2024-10-30,Beatriz Cruz,Beauty,605.0,3,1815.0
TXN002395,CUST004699,PROD0044,Nicole Dizon,2025-04-06,Beatriz Cruz,Clothing,3373.65,2,6747.3
TXN002396,CUST003876,PROD0027,Antonio Valenzuela,2025-09-26,Diana Mendoza,Electronics,1620.0,1,1620.0
TXN002397,CUST003491,PROD0177,Mary De Leon,2024-12-06,Alex Santos,Home,1305.0,5,6525.0
TXN002398,CUST003048,PROD0136,Patricia Ocampo,2024-12-30,Alex Santos,Beauty,796.5,4,3186.0
TXN002399,CUST004582,PROD0067,Taylor Clark,2026-04-23,Diana Mendoza,Clothing,1540.0,4,6160.0
TXN002400,CUST004227,PROD0032,Samantha Tomas,2025-07-31,Hannah Dizon,Electronics,43200.0,2,86400.0
TXN002401,CUST001630,PROD0138,John Mercado,2025-07-02,Gabriel Ramos,Beauty,648.0,3,1944.0
TXN002402,CUST003390,PROD0012,Althea Soriano,2025-07-06,Hannah Dizon,Electronics,4725.0,4,18900.0
TXN002403,CUST003043,PROD0090,Arnel Lopez,2025-12-22,Fiona Lopez,Food,243.0,4,972.0
TXN002404,CUST001995,PROD0189,Mary De Leon,2025-04-23,Ethan Torres,Home,225.0,1,225.0
TXN002405,CUST000025,PROD0082,Francis Manalo,2026-03-09,Hannah Dizon,Food,607.5,4,2430.0
TXN002406,CUST001072,PROD0091,John Villanueva,2024-06-05,Ethan Torres,Food,198.0,1,198.0
TXN002407,CUST001466,PROD0085,Kevin Smith,2026-04-28,Beatriz Cruz,Food,315.0,1,315.0
TXN002408,CUST004429,PROD0082,Paul Bautista,2025-04-22,Hannah Dizon,Food,607.5,2,1215.0
TXN002409,CUST001731,PROD0088,Thomas Garcia,2025-10-02,Ethan Torres,Food,472.5,3,1417.5
TXN002410,CUST003872,PROD0162,Liza Aquino,2024-10-23,Alex Santos,Home,472.5,5,2362.5
TXN002411,CUST000175,PROD0040,Aldrin Dizon,2025-03-15,Beatriz Cruz,Electronics,1147.5,1,1147.5
TXN002412,CUST002346,PROD0022,Mark Ramos,2025-06-06,Alex Santos,Electronics,2025.0,4,8100.0
TXN002413,CUST002482,PROD0149,Gilbert Reyes,2025-01-29,Beatriz Cruz,Beauty,585.0,4,2340.0
TXN002414,CUST003105,PROD0004,Jayson Dela Cruz,2025-11-10,Beatriz Cruz,Electronics,60750.0,4,243000.0
TXN002415,CUST000939,PROD0023,Antonio Castro,2025-05-10,Fiona Lopez,Electronics,2025.0,4,8100.0
TXN002416,CUST003578,PROD0023,Grace Lopez,2025-01-15,Ethan Torres,Electronics,2025.0,1,2025.0
TXN002417,CUST002257,PROD0113,Grace Pascual,2026-04-03,Fiona Lopez,Food,432.0,1,432.0
TXN002418,CUST000345,PROD0011,Francis Cruz,2025-04-08,Fiona Lopez,Electronics,4725.0,5,23625.0
TXN002419,CUST002465,PROD0009,Paul Mendoza,2026-03-11,Charlie Reyes,Electronics,3150.0,2,6300.0
TXN002420,CUST003913,PROD0006,Jose Lopez,2025-07-13,Alex Santos,Electronics,4048.65,4,16194.6
TXN002421,CUST002541,PROD0156,Kenneth Lee,2025-04-04,Diana Mendoza,Beauty,1201.5,3,3604.5
TXN002422,CUST003581,PROD0167,Rowena Bautista,2025-05-15,Alex Santos,Home,6380.0,2,12760.0
TXN002423,CUST003226,PROD0055,Aileen De Leon,2025-12-20,Diana Mendoza,Clothing,878.9,4,3515.6
TXN002424,CUST002400,PROD0125,Gilbert Espiritu,2024-10-14,Charlie Reyes,Beauty,405.0,3,1215.0
TXN002425,CUST002973,PROD0084,Megan White,2025-10-28,Beatriz Cruz,Food,607.5,4,2430.0
TXN002426,CUST000315,PROD0135,Princess Mendoza,2025-01-05,Diana Mendoza,Beauty,649.0,3,1947.0
TXN002427,CUST000530,PROD0196,Michael Castro,2025-03-23,Charlie Reyes,Home,243.0,3,729.0
TXN002428,CUST002230,PROD0166,Megan Williams,2026-03-06,Gabriel Ramos,Home,7830.0,4,31320.0
TXN002429,CUST002030,PROD0172,Danilo Gonzales,2026-02-05,Alex Santos,Home,1620.0,1,1620.0
TXN002430,CUST000286,PROD0067,Antonio Ocampo,2025-05-24,Diana Mendoza,Clothing,1540.0,5,7700.0
TXN002431,CUST004496,PROD0005,Jessica Garcia,2025-02-27,Gabriel Ramos,Electronics,2699.1,4,10796.4
TXN002432,CUST001358,PROD0081,Christian Dela Cruz,2024-09-07,Ethan Torres,Food,405.0,1,405.0
TXN002433,CUST004714,PROD0097,Taylor Taylor,2024-09-13,Hannah Dizon,Food,540.0,1,540.0
TXN002434,CUST004626,PROD0149,Taylor Thompson,2025-10-20,Hannah Dizon,Beauty,585.0,2,1170.0
TXN002435,CUST000603,PROD0128,Antonio Aquino,2024-06-07,Beatriz Cruz,Beauty,607.5,4,2430.0
TXN002436,CUST003329,PROD0137,Thomas White,2025-12-19,Beatriz Cruz,Beauty,432.0,2,864.0
TXN002437,CUST000146,PROD0059,Jasmine Mercado,2026-02-24,Ethan Torres,Clothing,1098.9,4,4395.6
TXN002438,CUST004938,PROD0028,Grace Soriano,2026-04-19,Charlie Reyes,Electronics,1620.0,5,8100.0
TXN002439,CUST000786,PROD0094,Maria Santos,2024-07-18,Beatriz Cruz,Food,742.5,4,2970.0
TXN002440,CUST002068,PROD0084,Liza Valenzuela,2025-02-15,Gabriel Ramos,Food,607.5,4,2430.0
TXN002441,CUST001258,PROD0095,Christopher Gonzalez,2025-08-16,Diana Mendoza,Food,605.0,1,605.0
TXN002442,CUST001269,PROD0090,Reynaldo Pascual,2025-01-03,Gabriel Ramos,Food,243.0,1,243.0
TXN002443,CUST001043,PROD0113,Eduardo Santiago,2025-07-10,Hannah Dizon,Food,432.0,4,1728.0
TXN002444,CUST001411,PROD0198,Daniel Harris,2024-11-05,Fiona Lopez,Home,472.5,4,1890.0
TXN002445,CUST004788,PROD0080,John Ocampo,2025-10-06,Ethan Torres,Clothing,526.5,3,1579.5
TXN002446,CUST000305,PROD0143,Gilbert Aquino,2024-07-24,Hannah Dizon,Beauty,605.0,1,605.0
TXN002447,CUST003820,PROD0060,Ashley Thompson,2026-03-22,Diana Mendoza,Clothing,1348.65,1,1348.65
TXN002448,CUST002760,PROD0199,Jasmine Tomas,2025-10-13,Beatriz Cruz,Home,385.0,4,1540.0
TXN002449,CUST000302,PROD0072,Mark Aquino,2024-11-16,Gabriel Ramos,Clothing,403.65,1,403.65
TXN002450,CUST002172,PROD0198,Aldrin Ocampo,2025-02-06,Hannah Dizon,Home,472.5,1,472.5
TXN002451,CUST003420,PROD0086,Princess Reyes,2024-06-30,Ethan Torres,Food,472.5,3,1417.5
TXN002452,CUST000859,PROD0095,Maria Cruz,2024-11-29,Gabriel Ramos,Food,605.0,3,1815.0
TXN002453,CUST002326,PROD0089,Emily Lopez,2026-04-22,Charlie Reyes,Food,162.0,5,810.0
TXN002454,CUST003393,PROD0190,Donald Jackson,2026-01-24,Ethan Torres,Home,337.5,3,1012.5
TXN002455,CUST002105,PROD0023,Joshua Torres,2026-03-30,Beatriz Cruz,Electronics,2025.0,2,4050.0
TXN002456,CUST003793,PROD0143,Timothy Clark,2024-07-08,Ethan Torres,Beauty,605.0,5,3025.0
TXN002457,CUST004146,PROD0125,Samantha Garcia,2025-08-05,Charlie Reyes,Beauty,405.0,1,405.0
TXN002458,CUST004940,PROD0049,Christian Soriano,2025-12-05,Diana Mendoza,Clothing,1169.1,4,4676.4
TXN002459,CUST002020,PROD0153,Mary Lopez,2025-06-29,Fiona Lopez,Beauty,801.0,2,1602.0
TXN002460,CUST002560,PROD0045,Michael Reyes,2025-09-22,Gabriel Ramos,Clothing,449.1,1,449.1
TXN002461,CUST003981,PROD0073,Lauren Lopez,2026-03-30,Beatriz Cruz,Clothing,585.0,3,1755.0
TXN002462,CUST003577,PROD0067,Taylor Thomas,2025-02-24,Alex Santos,Clothing,1540.0,2,3080.0
TXN002463,CUST003567,PROD0178,Michelle Castro,2024-09-27,Diana Mendoza,Home,1957.5,3,5872.5
TXN002464,CUST001567,PROD0073,Mary Cruz,2024-10-29,Fiona Lopez,Clothing,585.0,3,1755.0
TXN002465,CUST002798,PROD0099,Mary Dela Cruz,2024-08-20,Diana Mendoza,Food,660.0,2,1320.0
TXN002466,CUST003525,PROD0185,Christopher Garcia,2024-10-27,Beatriz Cruz,Home,990.0,2,1980.0
TXN002467,CUST004370,PROD0066,Joseph Wilson,2024-09-26,Fiona Lopez,Clothing,1890.0,3,5670.0
TXN002468,CUST000594,PROD0003,Althea Soriano,2026-01-03,Fiona Lopez,Electronics,60750.0,3,182250.0
TXN002469,CUST001086,PROD0161,Rowena Dizon,2025-05-29,Charlie Reyes,Home,315.0,4,1260.0
TXN002470,CUST002780,PROD0002,Daniel Jones,2025-06-04,Gabriel Ramos,Electronics,60750.0,5,303750.0
TXN002471,CUST004124,PROD0164,Rowena Bautista,2024-07-26,Ethan Torres,Home,472.5,5,2362.5
TXN002472,CUST001409,PROD0179,Steven Anderson,2024-06-06,Hannah Dizon,Home,1595.0,2,3190.0
